subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification
MONDO:0018436	megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	skos:exactMatch	Orphanet:402023	Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13)	semapv:UnspecifiedMatching
MONDO:0018437	acute myeloid leukemia with NPM1 somatic mutations	skos:exactMatch	Orphanet:402026	Acute myeloid leukemia with NPM1 somatic mutations	semapv:UnspecifiedMatching
MONDO:0018438	eosinophilic gastrointestinal disease	skos:exactMatch	Orphanet:402029	Primary eosinophilic gastrointestinal disease	semapv:UnspecifiedMatching
MONDO:0018439	eosinophilic colitis	skos:exactMatch	Orphanet:402035	Eosinophilic colitis	semapv:UnspecifiedMatching
MONDO:0018440	autosomal recessive distal renal tubular acidosis	skos:exactMatch	Orphanet:402041	Autosomal recessive distal renal tubular acidosis	semapv:UnspecifiedMatching
MONDO:0018442	acitretin/etretinate embryopathy	skos:exactMatch	Orphanet:40366	Acitretin/etretinate embryopathy	semapv:UnspecifiedMatching
MONDO:0018443	FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome	skos:exactMatch	Orphanet:404451	FBLN1-related developmental delay-central nervous system anomaly-syndactyly syndrome	semapv:UnspecifiedMatching
MONDO:0018444	obsolete female infertility due to fertilization defect	skos:exactMatch	Orphanet:404469	Rare female infertility due to oocyte maturation defect	semapv:UnspecifiedMatching
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	skos:exactMatch	OMIM:618272	global developmental delay, lung cysts, overgrowth, and wilms tumor	semapv:UnspecifiedMatching
MONDO:0018445	global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome	skos:exactMatch	Orphanet:404476	Global developmental delay-lung cysts-overgrowth-Wilms tumor syndrome	semapv:UnspecifiedMatching
MONDO:0018446	autosomal recessive cerebellar ataxia - epilepsy - intellectual disability syndrome	skos:exactMatch	Orphanet:404481	Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome	semapv:UnspecifiedMatching
MONDO:0018447	chondromyxoid fibroma	skos:exactMatch	Orphanet:404507	Chondromyxoid fibroma	semapv:UnspecifiedMatching
MONDO:0018448	clear cell papillary renal cell carcinoma	skos:exactMatch	Orphanet:404511	Clear cell papillary renal cell carcinoma	semapv:UnspecifiedMatching
MONDO:0018449	acquired cystic disease-associated renal cell carcinoma	skos:exactMatch	Orphanet:404514	Acquired cystic disease-associated renal cell carcinoma	semapv:UnspecifiedMatching
MONDO:0018450	spinal muscular atrophy with respiratory distress type 2	skos:exactMatch	Orphanet:404521	Spinal muscular atrophy with respiratory distress type 2	semapv:UnspecifiedMatching
MONDO:0018451	obsolete X-linked distal hereditary motor neuropathy	skos:exactMatch	Orphanet:404538	X-linked distal hereditary motor neuropathy	semapv:UnspecifiedMatching
MONDO:0018453	familial atypical multiple mole melanoma syndrome	skos:exactMatch	Orphanet:404560	Familial atypical multiple mole melanoma syndrome	semapv:UnspecifiedMatching
MONDO:0018454	obsolete dysostosis of genetic origin	skos:exactMatch	Orphanet:404568	Dysostosis of genetic origin	semapv:UnspecifiedMatching
MONDO:0018455	obsolete dysostosis of genetic origin with limb anomaly as a major feature	skos:exactMatch	Orphanet:404571	Dysostosis of genetic origin with limb anomaly as a major feature	semapv:UnspecifiedMatching
MONDO:0018456	polyarticular juvenile idiopathic arthritis	skos:exactMatch	Orphanet:404580	Polyarticular juvenile idiopathic arthritis	semapv:UnspecifiedMatching
MONDO:0018457	obsolete rare genetic bone development disorder	skos:exactMatch	Orphanet:404584	Rare genetic bone development disorder	semapv:UnspecifiedMatching
MONDO:0018458	familial hypocalciuric hypercalcemia	skos:exactMatch	OMIMPS:145980	Hypocalciuric hypercalcemia	semapv:UnspecifiedMatching
MONDO:0018458	familial hypocalciuric hypercalcemia	skos:exactMatch	Orphanet:405	Familial hypocalciuric hypercalcemia	semapv:UnspecifiedMatching
MONDO:0018459	isolated glycerol kinase deficiency	skos:exactMatch	Orphanet:408	Isolated glycerol kinase deficiency	semapv:UnspecifiedMatching
MONDO:0018460	Eales disease	skos:exactMatch	Orphanet:40923	Eales disease	semapv:UnspecifiedMatching
MONDO:0018461	Angelman syndrome due to a point mutation	skos:exactMatch	Orphanet:411511	Angelman syndrome due to a point mutation	semapv:UnspecifiedMatching
MONDO:0018462	Angelman syndrome due to imprinting defect in 15q11-q13	skos:exactMatch	Orphanet:411515	Angelman syndrome due to imprinting defect in 15q11-q13	semapv:UnspecifiedMatching
MONDO:0018463	mild phosphoribosylpyrophosphate synthetase superactivity	skos:exactMatch	Orphanet:411536	Mild phosphoribosylpyrophosphate synthetase superactivity	semapv:UnspecifiedMatching
MONDO:0018464	severe phosphoribosylpyrophosphate synthetase superactivity	skos:exactMatch	Orphanet:411543	Severe phosphoribosylpyrophosphate synthetase superactivity	semapv:UnspecifiedMatching
MONDO:0018465	insulin autoimmune syndrome	skos:exactMatch	Orphanet:411593	Insulin autoimmune syndrome	semapv:UnspecifiedMatching
MONDO:0018467	nephropathic infantile cystinosis	skos:exactMatch	Orphanet:411629	Infantile nephropathic cystinosis	semapv:UnspecifiedMatching
MONDO:0018468	proton-pump inhibitor-responsive esophageal eosinophilia	skos:exactMatch	Orphanet:411696	Proton-pump inhibitor-responsive esophageal eosinophilia	semapv:UnspecifiedMatching
MONDO:0018469	pulmonary non-tuberculous mycobacterial infection	skos:exactMatch	Orphanet:411703	Pulmonary non-tuberculous mycobacterial infection	semapv:UnspecifiedMatching
MONDO:0018470	renal agenesis	skos:exactMatch	OMIMPS:191830	Renal hypodysplasia/aplasia	semapv:UnspecifiedMatching
MONDO:0018470	renal agenesis	skos:exactMatch	Orphanet:411709	Renal agenesis	semapv:UnspecifiedMatching
MONDO:0018471	generalized eruptive keratoacanthoma	skos:exactMatch	Orphanet:411777	Generalized eruptive keratoacanthoma	semapv:UnspecifiedMatching
MONDO:0018472	familial isolated trichomegaly	skos:exactMatch	Orphanet:411788	Familial isolated trichomegaly	semapv:UnspecifiedMatching
MONDO:0018473	hyperlipoproteinemia type 3	skos:exactMatch	OMIM:617347	hyperlipoproteinemia, type 3	semapv:UnspecifiedMatching
MONDO:0018473	hyperlipoproteinemia type 3	skos:exactMatch	Orphanet:412	Dysbetalipoproteinemia	semapv:UnspecifiedMatching
MONDO:0018474	13q12.3 microdeletion syndrome	skos:exactMatch	Orphanet:412035	13q12.3 microdeletion syndrome	semapv:UnspecifiedMatching
MONDO:0018475	PRKAR1B-related neurodegenerative dementia with intermediate filaments	skos:exactMatch	Orphanet:412066	PRKAR1B-related neurodegenerative dementia with intermediate filaments	semapv:UnspecifiedMatching
MONDO:0018476	dystonia-aphonia syndrome	skos:exactMatch	Orphanet:412217	Dystonia-aphonia syndrome	semapv:UnspecifiedMatching
MONDO:0018477	bilirubin encephalopathy	skos:exactMatch	Orphanet:415286	Bilirubin encephalopathy	semapv:UnspecifiedMatching
MONDO:0018479	congenital adrenal hyperplasia	skos:exactMatch	Orphanet:418	Congenital adrenal hyperplasia	semapv:UnspecifiedMatching
MONDO:0018480	carcinoma of esophagus, salivary gland type	skos:exactMatch	Orphanet:418945	Carcinoma of esophagus, salivary gland type	semapv:UnspecifiedMatching
MONDO:0018481	undifferentiated carcinoma of esophagus	skos:exactMatch	Orphanet:418951	Undifferentiated carcinoma of esophagus	semapv:UnspecifiedMatching
MONDO:0018483	secondary pulmonary alveolar proteinosis	skos:exactMatch	Orphanet:420259	Secondary pulmonary alveolar proteinosis	semapv:UnspecifiedMatching
MONDO:0018484	semicircular canal dehiscence syndrome	skos:exactMatch	Orphanet:420402	Semicircular canal dehiscence syndrome	semapv:UnspecifiedMatching
MONDO:0018485	glycogen storage disease due to acid maltase deficiency, late-onset	skos:exactMatch	Orphanet:420429	Glycogen storage disease due to acid maltase deficiency, late-onset	semapv:UnspecifiedMatching
MONDO:0018486	visual snow syndrome	skos:exactMatch	Orphanet:420556	Visual snow syndrome	semapv:UnspecifiedMatching
MONDO:0018487	autosomal recessive severe congenital neutropenia due to CXCR2 deficiency	skos:exactMatch	Orphanet:420699	Autosomal recessive severe congenital neutropenia due to CXCR2 deficiency	semapv:UnspecifiedMatching
MONDO:0018488	obsolete rare genetic odontal or periodontal disorder	skos:exactMatch	Orphanet:420755	Rare genetic odontal or periodontal disorder	semapv:UnspecifiedMatching
MONDO:0018489	autoimmune encephalopathy with parasomnia and obstructive sleep apnea	skos:exactMatch	Orphanet:420789	Autoimmune encephalopathy with parasomnia and obstructive sleep apnea	semapv:UnspecifiedMatching
MONDO:0018490	cono-spondylar dysplasia	skos:exactMatch	Orphanet:420794	Cono-spondylar dysplasia	semapv:UnspecifiedMatching
MONDO:0018492	hereditary clear cell renal cell carcinoma	skos:exactMatch	Orphanet:422526	Hereditary clear cell renal cell carcinoma	semapv:UnspecifiedMatching
MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	Orphanet:423	Malignant hyperthermia of anesthesia	semapv:UnspecifiedMatching
MONDO:0018494	microcephaly-short stature-intellectual disability-facial dysmorphism syndrome	skos:exactMatch	Orphanet:423306	Microcephaly-short stature-intellectual disability-facial dysmorphism syndrome	semapv:UnspecifiedMatching
MONDO:0018495	X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome	skos:exactMatch	Orphanet:423479	X-linked intellectual disability-limb spasticity-retinal dystrophy-arginine vasopressin deficiency	semapv:UnspecifiedMatching
MONDO:0018496	obsolete ARX-related encephalopathy-brain malformation spectrum	skos:exactMatch	Orphanet:423655	ARX-related encephalopathy-brain malformation spectrum	semapv:UnspecifiedMatching
MONDO:0018497	obsolete rare autonomic nervous system disorder	skos:exactMatch	Orphanet:423662	Rare autonomic nervous system disorder	semapv:UnspecifiedMatching
MONDO:0018498	double outlet right ventricle with subaortic or doubly committed ventricular septal defect	skos:exactMatch	Orphanet:423693	Double outlet right ventricle with subaortic or doubly committed ventricular septal defect	semapv:UnspecifiedMatching
MONDO:0018499	double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy	skos:exactMatch	Orphanet:423712	Double outlet right ventricle with atrioventricular septal defect, pulmonary stenosis, heterotaxy	semapv:UnspecifiedMatching
MONDO:0018500	cutaneous larva migrans	skos:exactMatch	Orphanet:423717	Cutaneous larva migrans	semapv:UnspecifiedMatching
MONDO:0018501	obsolete rare carcinoma of stomach	skos:exactMatch	Orphanet:423771	Rare carcinoma of stomach	semapv:UnspecifiedMatching
MONDO:0018502	hereditary gastric cancer	skos:exactMatch	Orphanet:423776	Hereditary gastric cancer	semapv:UnspecifiedMatching
MONDO:0018504	undifferentiated carcinoma of stomach	skos:exactMatch	Orphanet:423786	Undifferentiated carcinoma of stomach	semapv:UnspecifiedMatching
MONDO:0018505	obsolete rare tumor of small intestine	skos:exactMatch	Orphanet:423793	Rare tumor of small intestine	semapv:UnspecifiedMatching
MONDO:0018506	mesenchymal tumor of small intestine	skos:exactMatch	Orphanet:423798	Mesenchymal tumor of small intestine	semapv:UnspecifiedMatching
MONDO:0018507	microcephaly-complex motor and sensory axonal neuropathy syndrome	skos:exactMatch	Orphanet:423894	Microcephaly-complex motor and sensory axonal neuropathy syndrome	semapv:UnspecifiedMatching
MONDO:0018508	obsolete rare carcinoma of small intestine	skos:exactMatch	Orphanet:423957	Rare carcinoma of small intestine	semapv:UnspecifiedMatching
MONDO:0018509	squamous cell carcinoma of the small intestine	skos:exactMatch	Orphanet:423968	Squamous cell carcinoma of the small intestine	semapv:UnspecifiedMatching
MONDO:0018510	small intestine neuroendocrine neoplasm	skos:exactMatch	Orphanet:423975	Neuroendocrine tumor of the small intestine	semapv:UnspecifiedMatching
MONDO:0018511	epithelial tumor of the appendix	skos:exactMatch	Orphanet:423982	Epithelial tumor of the appendix	semapv:UnspecifiedMatching
MONDO:0018512	obsolete rare epithelial tumor of colon	skos:exactMatch	Orphanet:423991	Rare epithelial tumor of colon	semapv:UnspecifiedMatching
MONDO:0018513	squamous cell carcinoma of colon	skos:exactMatch	Orphanet:423994	Squamous cell carcinoma of the colon	semapv:UnspecifiedMatching
MONDO:0018514	obsolete rare epithelial tumor of rectum	skos:exactMatch	Orphanet:423998	Rare epithelial tumor of rectum	semapv:UnspecifiedMatching
MONDO:0018515	squamous cell carcinoma of rectum	skos:exactMatch	Orphanet:424002	Squamous cell carcinoma of the rectum	semapv:UnspecifiedMatching
MONDO:0018516	epithelial tumor of anal canal	skos:exactMatch	Orphanet:424010	Epithelial tumor of anal canal	semapv:UnspecifiedMatching
MONDO:0018520	obsolete rare epithelial tumor of pancreas	skos:exactMatch	Orphanet:424033	Rare epithelial tumor of pancreas	semapv:UnspecifiedMatching
MONDO:0018521	squamous cell carcinoma of pancreas	skos:exactMatch	Orphanet:424039	Squamous cell carcinoma of pancreas	semapv:UnspecifiedMatching
MONDO:0018523	pancreatic mucinous cystadenoma	skos:exactMatch	Orphanet:424053	Mucinous cystadenocarcinoma of the pancreas	semapv:UnspecifiedMatching
MONDO:0018525	solid pseudopapillary carcinoma of pancreas	skos:exactMatch	Orphanet:424065	Solid pseudopapillary carcinoma of pancreas	semapv:UnspecifiedMatching
MONDO:0018528	congenital myopathy with myasthenic-like onset	skos:exactMatch	Orphanet:424107	Congenital myopathy with myasthenic-like onset	semapv:UnspecifiedMatching
MONDO:0018529	obsolete qualitative or quantitative defects of Torsin-1A-interacting protein 1	skos:exactMatch	Orphanet:424925	Qualitative or quantitative defects of Torsin-1A-interacting protein 1	semapv:UnspecifiedMatching
MONDO:0018530	obsolete rare epithelial tumor of liver and intrahepatic biliary tract	skos:exactMatch	Orphanet:424933	Rare malignant epithelial tumor of liver and intrahepatic biliary tract	semapv:UnspecifiedMatching
MONDO:0018531	carcinoma of liver and intrahepatic biliary tract	skos:exactMatch	Orphanet:424936	Carcinoma of liver and intrahepatic biliary tract	semapv:UnspecifiedMatching
MONDO:0018532	obsolete adenocarcinoma of liver and intrahepatic biliary tract	skos:exactMatch	Orphanet:424943	Adenocarcinoma of the liver and intrahepatic biliary tract	semapv:UnspecifiedMatching
MONDO:0018533	undifferentiated carcinoma of liver and intrahepatic biliary tract	skos:exactMatch	Orphanet:424970	Undifferentiated carcinoma of liver and intrahepatic biliary tract	semapv:UnspecifiedMatching
MONDO:0018534	squamous cell carcinoma of liver and intrahepatic biliary tract	skos:exactMatch	Orphanet:424975	Squamous cell carcinoma of liver and intrahepatic biliary tract	semapv:UnspecifiedMatching
MONDO:0018535	biliary cystadenocarcinoma	skos:exactMatch	Orphanet:424982	Biliary cystadenocarcinoma	semapv:UnspecifiedMatching
MONDO:0018536	adenocarcinoma of gallbladder and extrahepatic biliary tract	skos:exactMatch	Orphanet:424991	Adenocarcinoma of the gallbladder and extrahepatic biliary tract	semapv:UnspecifiedMatching
MONDO:0018537	squamous cell carcinoma of gallbladder and extrahepatic biliary tract	skos:exactMatch	Orphanet:424996	Squamous cell carcinoma of gallbladder and extrahepatic biliary tract	semapv:UnspecifiedMatching
MONDO:0018538	obsolete inherited digestive cancer-predisposing syndrome	skos:exactMatch	Orphanet:425003	Inherited digestive cancer-predisposing syndrome	semapv:UnspecifiedMatching
MONDO:0018539	obsolete rare epithelial tumor of small intestine	skos:exactMatch	Orphanet:425368	Rare epithelial tumor of small intestine	semapv:UnspecifiedMatching
MONDO:0018540	PFAPA syndrome	skos:exactMatch	Orphanet:42642	PFAPA syndrome	semapv:UnspecifiedMatching
MONDO:0018541	familial hypoaldosteronism	skos:exactMatch	Orphanet:427	Familial hypoaldosteronism	semapv:UnspecifiedMatching
MONDO:0018542	severe congenital neutropenia	skos:exactMatch	OMIMPS:202700	Neutropenia, severe congenital	semapv:UnspecifiedMatching
MONDO:0018542	severe congenital neutropenia	skos:exactMatch	Orphanet:42738	Severe congenital neutropenia	semapv:UnspecifiedMatching
MONDO:0018543	autosomal dominant hypocalcemia	skos:exactMatch	OMIMPS:601198	Hypocalcemia	semapv:UnspecifiedMatching
MONDO:0018543	autosomal dominant hypocalcemia	skos:exactMatch	Orphanet:428	Autosomal dominant hypocalcemia	semapv:UnspecifiedMatching
